Date,Product,Category,Sales,Quantity,Customer_Age,Customer_Gender,Region,Customer_Satisfaction,Discount_Applied,Shipping_Cost,Total_Amount,Profit_Margin
2024-03-10,TV,Electronics,541.1372749921369,1,60.0,Male,North,1,True,47.64306463343002,588.780339625567,141.56998395990232
2024-03-11,TV,Electronics,424.3091896307081,6,48.0,Female,West,5,True,26.382688971018272,2572.2378267552667,124.94001778948804
2024-03-12,Smartphone,Appliances,-74.25653259149226,9,26.0,Female,East,2,True,19.27666284605904,-649.0321304773713,-0.8187105266827892
2024-03-13,Tablet,Accessories,467.81901839016143,4,56.0,Female,East,3,False,39.483683200350505,1910.7597567609962,124.89634629551442
2024-03-14,TV,Electronics,680.0353973824933,2,62.0,Female,East,4,True,27.407686666201876,1387.4784814311886,184.19097435736086
2024-03-15,Laptop,Accessories,655.6218372252035,4,19.0,Male,North,3,True,18.95153108056025,2641.4388799813746,181.69473914798408
2024-03-16,Laptop,Electronics,570.95569643404,1,25.0,Female,East,2,False,41.53854840758608,612.494244841626,180.27030461368182
2024-03-17,Headphones,Electronics,280.42752833015527,3,24.0,Female,South,3,True,44.021846795050486,885.3044317855163,95.3760256989047
2024-03-18,Tablet,Accessories,579.0618924916968,9,61.0,Male,East,1,True,35.285367482990466,5246.8423999082615,168.59267977772393
2024-03-19,Tablet,Appliances,385.3124356915524,5,68.0,Male,West,3,False,7.113399008345028,1933.6755774661071,122.42585474747642
2024-03-20,Headphones,Electronics,570.6965811897334,6,56.0,Male,West,3,False,30.484529607493943,3454.664016745894,185.1115276320399
2024-03-21,TV,Electronics,524.3010022803431,3,59.0,Male,West,4,True,39.34827103987767,1612.251277880907,175.16376482840118
2024-03-22,Tablet,Electronics,304.7249457433257,5,33.0,Male,North,1,False,11.142635543761198,1534.7673642603895,88.95413091119921
2024-03-23,Laptop,Accessories,321.5088321286193,8,52.0,Female,South,1,True,15.29018381230715,2587.3608408412615,73.43793246188591
2024-03-24,Laptop,Appliances,571.0044908843033,6,,Male,East,3,False,44.71227972806614,3470.739225033886,163.0925580411941
2024-03-25,Smartphone,Accessories,455.77738094229966,4,27.0,Female,South,4,True,5.9054774833883314,1829.015001252587,132.4651723333373
2024-03-26,Tablet,Accessories,331.9437138685742,2,55.0,Female,South,3,False,38.87272120216892,702.7601489393173,96.99372619478837
2024-03-27,TV,Appliances,315.4339620546334,9,35.0,Male,West,3,True,26.31979816314903,2865.22545665485,92.75159460630282
2024-03-28,Headphones,Accessories,439.2338304027568,1,67.0,Female,West,2,False,25.10474714778231,464.33857755053907,142.9590951001337
2024-03-29,Headphones,Appliances,813.6209589436421,1,22.0,Female,West,2,False,5.319343962269923,818.9403029059121,256.83057194996843
2024-03-30,TV,Electronics,394.7843935576082,4,46.0,Male,North,4,False,41.87292039349217,1621.010494623925,116.71858152803462
2024-03-31,Smartphone,Appliances,497.19609234848224,7,56.0,Female,South,5,False,21.192120528645493,3501.564766968021,160.14367646506287
2024-04-01,Headphones,Electronics,520.328857537902,1,51.0,Female,South,2,False,29.334453408524432,549.6633109464263,159.67527092768148
2024-04-02,Tablet,Accessories,273.79472170161137,9,60.0,Female,North,5,False,35.478530885104675,2499.631026199607,82.78347623910912
2024-04-03,Smartphone,Accessories,147.43350323146097,4,62.0,Male,North,1,False,36.61833093970621,626.3523438655501,53.29549254053793
2024-04-04,Tablet,Electronics,294.6718530528538,3,40.0,Male,North,2,True,48.019102647173256,932.0346618057347,89.12407639823529
2024-04-05,Laptop,Accessories,549.4154755612607,1,22.0,Male,South,2,True,28.91029789564741,578.3257734569081,185.40275443935582
2024-04-06,Smartphone,Appliances,517.4662115830819,4,47.0,Female,South,4,False,22.98737979384924,2092.852226126177,140.85575180697896
2024-04-07,Headphones,Electronics,640.481313830213,9,,Male,West,5,False,47.916663192126855,5812.248487664045,186.99268515814373
2024-04-08,Smartphone,Accessories,519.3499789918233,6,63.0,Female,West,2,True,33.89496057614845,3149.994834527088,154.53980472800745
2024-04-09,Smartphone,Electronics,478.0901417061593,6,61.0,Male,South,2,True,18.416766032445004,2886.9576162694007,147.8215694164277
2024-04-10,Smartphone,Appliances,379.1975450149746,1,21.0,Female,West,4,False,10.690891043160702,389.8884360581353,126.43886837552327
2024-04-11,Smartphone,Appliances,676.9213579725385,2,46.0,Male,North,4,True,42.914952565933156,1396.7576685110103,202.8324217194
2024-04-12,Tablet,Accessories,316.16397225585666,6,40.0,Male,East,5,True,21.29817212573682,1918.2820056608768,80.62689518169493
2024-04-13,Laptop,Appliances,277.92009654079584,2,23.0,Female,West,1,False,34.7211374613994,590.5613305429911,91.80116792678879
2024-04-14,TV,Electronics,613.4111034776206,3,49.0,Male,South,1,False,26.186738871465415,1866.4200493043272,191.5729187047058
2024-04-15,Smartphone,Appliances,233.36853786926898,4,59.0,Female,West,3,False,13.951840090776725,947.4259915678526,50.591974766986624
2024-04-16,Headphones,Electronics,982.9581997317264,5,35.0,Male,West,2,True,32.07589738792093,4946.866896046553,294.8494185828099
2024-04-17,Smartphone,Electronics,515.9986761118287,9,32.0,Male,West,5,False,7.7307381027807045,4651.718823109239,138.8981845267456
2024-04-18,Headphones,Appliances,569.5812232649771,4,57.0,Female,East,2,False,23.60041069420365,2301.925303754112,164.2278560044725
2024-04-19,Tablet,Accessories,338.3160350953226,9,49.0,Female,North,5,True,29.597672284865197,3074.4419881427684,92.46672125896878
2024-04-20,Headphones,Appliances,436.94703115169074,3,26.0,Female,South,5,False,24.62211383533606,1335.4632072904083,139.17675632792708
2024-04-21,TV,Electronics,414.6485766235292,8,54.0,Male,East,5,True,38.690247886294586,3355.878860874528,125.56287472878059
2024-04-22,Laptop,Electronics,391.6330024662717,1,,Female,South,2,True,42.25662295453906,433.8896254208108,104.63399073232122
2024-04-23,Headphones,Appliances,626.5923503019653,9,37.0,Male,South,4,True,39.70593833149301,5679.037091049181,196.778364720163
2024-04-24,Headphones,Accessories,410.0847923549438,9,23.0,Female,South,2,True,6.746582651531095,3697.509713846025,108.68737946719898
2024-04-25,Laptop,Accessories,703.5002458168362,2,65.0,Female,East,5,True,13.73579467006875,1420.7362863037413,214.3512116497603
2024-04-26,TV,Electronics,1032.6364700239646,4,20.0,Female,North,3,True,29.147337916869844,4159.693218012729,301.6508343142738
2024-04-27,Smartphone,Electronics,440.89175197069017,8,59.0,Female,South,1,False,47.06699181997106,3574.2010075854923,128.61075476590185
2024-04-28,Headphones,Accessories,530.4631027153248,7,28.0,Female,North,5,False,42.57305487734526,3755.814773884619,164.1816382949813
2024-04-29,Laptop,Appliances,575.8964114331014,1,60.0,Female,North,3,False,42.914052875831075,618.8104643089325,177.9834174205257
2024-04-30,Tablet,Electronics,862.3009625187034,5,34.0,Male,West,4,True,18.64436871918537,4330.149181312702,272.0599794911706
2024-05-01,Laptop,Electronics,483.4704429923622,7,49.0,Female,East,5,False,24.325155368541616,3408.6182563150774,144.2185959009941
2024-05-02,Tablet,Accessories,334.19661606832744,4,21.0,Male,East,3,True,26.181767629217184,1362.968231902527,103.32349345013164
2024-05-03,TV,Appliances,246.73189887485916,1,21.0,Female,West,5,False,12.081721250745968,258.8136201256051,69.64219643841449
2024-05-04,Smartphone,Accessories,488.4032105135532,9,34.0,Female,West,2,True,6.398065861000534,4402.026960482979,148.34086198029394
2024-05-05,Laptop,Appliances,410.32395618922357,5,,Female,North,3,False,47.61063047572326,2099.230411421841,127.49204733685218
2024-05-06,Headphones,Appliances,902.0018578600003,2,36.0,Male,South,2,True,15.832066354857803,1819.8357820748583,269.6174588834563
2024-05-07,TV,Appliances,853.9724841353932,8,22.0,Male,East,2,False,15.79770066756341,6847.577573750709,238.15424039969298
2024-05-08,Laptop,Electronics,293.1254344152804,2,49.0,Female,South,3,True,8.752057419594179,595.0029262501549,91.25233928789307
2024-05-09,Headphones,Accessories,357.8479792901643,3,39.0,Male,South,1,False,46.782848837470034,1120.3267867079628,111.00000856060386
2024-05-10,Laptop,Accessories,514.7540215773772,1,23.0,Female,West,3,True,31.08817017228974,545.842191749667,147.62447170973365
2024-05-11,Tablet,Appliances,779.4452845117526,2,52.0,Female,South,1,False,35.01665857064093,1593.907227594146,220.98971499280063
2024-05-12,Laptop,Electronics,511.40262727421026,7,39.0,Male,North,5,False,46.020959926837364,3625.839350846309,168.17957968730272
2024-05-13,Laptop,Electronics,370.5518724023907,2,18.0,Male,West,5,False,20.552907600535526,761.6566524053169,116.08001682966123
2024-05-14,Laptop,Accessories,488.22363801945505,6,37.0,Male,South,3,True,32.96782900121379,2962.3096571179444,144.1762810966194
2024-05-15,TV,Electronics,374.3030272207906,3,39.0,Male,West,5,True,6.745975462799936,1129.6550571251717,100.92057933476231
2024-05-16,Laptop,Electronics,620.4954418878965,4,65.0,Female,North,4,True,13.40476377040082,2495.3865313219867,177.93048428215548
2024-05-17,Headphones,Appliances,358.19325766705896,8,28.0,Male,North,2,True,42.40606122904741,2907.952122565519,120.48388126798001
2024-05-18,Tablet,Electronics,397.91278951460663,3,30.0,Male,South,2,True,39.50457603522511,1233.242944579045,120.75045626306243
2024-05-19,Tablet,Appliances,732.3867626912192,6,59.0,Female,West,1,False,20.77892111557161,4415.099497262887,214.21015813735872
2024-05-20,Laptop,Accessories,346.3270105371856,1,20.0,Male,South,5,True,21.956478249839563,368.28348878702514,108.99499547340224
2024-05-21,TV,Electronics,210.77439348796756,7,26.0,Male,South,1,False,29.009949509911074,1504.4307039256842,55.088336171927025
2024-05-22,TV,Accessories,518.9987502712609,8,29.0,Male,West,2,False,5.010845210831055,4157.000847380918,170.70805538418205
2024-05-23,Headphones,Accessories,427.9053191590808,8,40.0,Male,South,2,True,15.855995121711254,3439.0985483943577,141.89960109669147
2024-05-24,Laptop,Electronics,602.2831001859907,3,31.0,Female,North,5,False,14.37043138736965,1821.2197319453417,176.01918934376945
2024-05-25,Tablet,Electronics,563.494386946218,1,50.0,Female,West,4,True,16.271732603739355,579.7661195499574,162.7616136135568
2024-05-26,TV,Accessories,493.6163010713276,9,35.0,Male,West,4,True,41.26576291400486,4483.812472555954,121.90355833447548
2024-05-27,Laptop,Electronics,487.7913149060009,6,66.0,Male,West,5,True,17.585323544589944,2944.333212980595,131.52158675628658
2024-05-28,TV,Appliances,352.828310135433,9,58.0,Female,West,5,False,13.618459492256667,3189.073250711154,92.45379529105234
2024-05-29,TV,Appliances,516.6694141986486,7,26.0,Male,South,1,True,27.691855735686417,3644.3777551262265,156.35272766946844
2024-05-30,Tablet,Electronics,676.2569562865538,1,40.0,Male,South,5,True,43.95402663677294,720.2109829233267,199.6147498415525
2024-05-31,Smartphone,Accessories,305.3106517201048,1,27.0,Male,North,4,True,15.860736672687494,321.17138839279227,78.13984064187902
2024-06-01,Headphones,Electronics,498.92052472769313,6,36.0,Male,East,5,False,8.53413092567594,3002.0572792918347,146.86451699366236
2024-06-02,Headphones,Electronics,707.6777511469223,5,64.0,Male,East,1,True,21.03821311323491,3559.4269688478466,217.35669682055016
2024-06-03,Tablet,Accessories,601.0848186433399,9,22.0,Male,North,1,False,38.644332105424,5448.407699895482,185.6038390921578
2024-06-04,TV,Accessories,761.8945792701426,2,64.0,Male,East,1,False,29.781074511265757,1553.570233051551,209.57167097245394
2024-06-05,Laptop,Appliances,386.3715340331331,8,69.0,Male,North,1,True,41.755701630845635,3132.7279738959105,114.62882540510162
2024-06-06,TV,Accessories,133.84631032102678,5,40.0,Male,South,3,False,48.18164664241553,717.4131982475494,26.32048532659193
2024-06-07,Tablet,Appliances,540.1303607911374,2,47.0,Female,West,5,False,40.66981145382277,1120.9305330360976,171.05639520874394
2024-06-08,Headphones,Accessories,572.5141630052971,6,42.0,Female,West,2,True,32.1711385479689,3467.256116579751,179.5957130651241
2024-06-09,TV,Electronics,773.684390894535,8,45.0,Female,South,5,True,27.200371462357122,6216.675498618637,223.1250450051159
2024-06-10,Headphones,Appliances,737.6291469413968,4,51.0,Male,West,3,True,6.803108885672,2957.319696651259,213.62829205841504
2024-06-11,Laptop,Appliances,607.3487246024923,2,62.0,Male,West,1,False,49.29448904663186,1263.9919382516166,177.59194687576462
2024-06-12,Headphones,Appliances,653.0780428340868,5,65.0,Female,East,3,True,22.256650515876913,3287.646864686311,173.39547890291263
2024-06-13,Headphones,Electronics,461.63570835867216,2,64.0,Male,South,4,False,11.850269626259006,935.1216863436033,141.8503942420074
2024-06-14,Smartphone,Electronics,256.17707773615666,2,42.0,Female,East,4,False,35.00189849284055,547.3560539651539,74.12467785744568
2024-06-15,Smartphone,Electronics,523.544243476182,6,27.0,Male,East,5,False,17.79297300929567,3159.0584338663875,166.7650238685332
2024-06-16,Smartphone,Electronics,696.5146927255554,9,31.0,Female,West,5,False,31.360022191897144,6299.9922567218955,197.9703156380411
2024-06-17,Headphones,Electronics,631.2721739657097,4,59.0,Female,West,2,False,31.404555853006606,2556.4932517158454,183.1904227072136
2024-06-18,Tablet,Appliances,666.7614678318729,6,63.0,Female,South,2,True,25.057841940629114,4025.626648931867,184.9631877691707
2024-06-19,Headphones,Electronics,414.4488625906496,7,47.0,Male,West,4,True,42.625337699526916,2943.767375834074,114.29175314225235
2024-06-20,Tablet,Appliances,446.89063239631525,6,58.0,Female,West,1,False,16.923517769994938,2698.2673121478865,122.2473697582124
2024-06-21,Tablet,Electronics,596.6850976229207,8,42.0,Male,South,3,False,25.18846662279804,4798.6692476061635,188.96526607534065
2024-06-22,Smartphone,Accessories,390.6985210982491,4,31.0,Male,West,2,True,29.196145786593718,1591.99023017959,110.2269378419608
2024-06-23,TV,Appliances,396.8565860133995,1,52.0,Male,East,2,True,34.86311243452848,431.719698447928,120.298732651466
2024-06-24,Laptop,Accessories,559.5964472754903,7,69.0,Male,South,1,False,40.27873327275152,3957.4538642011835,164.07130014402904
2024-06-25,Smartphone,Appliances,652.1809486313815,3,65.0,Male,West,1,False,22.76632772952152,1979.309173623666,182.95963192928633
2024-06-26,Smartphone,Accessories,460.09426533411823,6,51.0,Male,North,5,True,34.07211248434682,2794.637704489056,136.34527536851903
2024-06-27,TV,Electronics,267.36210778927216,2,27.0,Male,South,3,True,11.77749288808336,546.5017084666276,86.19966565541759
2024-06-28,Laptop,Electronics,352.839216991434,9,52.0,Female,South,1,False,46.96916452441154,3222.5221174473177,93.77417117199667
2024-06-29,Headphones,Electronics,540.7344169786196,1,28.0,Female,North,2,True,22.23764628894516,562.9720632675647,170.31145300089966
2024-06-30,Headphones,Appliances,538.304192773193,6,28.0,Female,West,2,True,37.82846398893973,3267.653620628098,152.9940486171809
2024-07-01,Smartphone,Accessories,548.2476275310696,6,38.0,Male,West,4,False,5.915348684697994,3295.4011138711157,159.64444899859245
2024-07-02,Laptop,Electronics,604.2590581191513,5,38.0,Male,South,1,False,14.233421430716314,3035.5287120264725,186.58454866584586
2024-07-03,Smartphone,Accessories,501.16211170849,5,39.0,Male,South,5,False,26.91871449456101,2532.729273037011,143.71427194035212
2024-07-04,Tablet,Accessories,553.0112089680624,1,62.0,Male,West,3,True,44.521361047955594,597.532570016018,166.27911128377738
2024-07-05,Smartphone,Electronics,490.99463543422667,5,24.0,Female,West,5,False,28.726481747780472,2483.6996589189134,144.15148234238706
2024-07-06,Smartphone,Electronics,729.7466965858878,2,34.0,Male,East,2,True,46.84417170322455,1506.337564875,220.21768904280452
2024-07-07,Headphones,Accessories,786.4684062435003,7,19.0,Female,South,5,False,26.770860346225835,5532.049704050728,212.13313081781513
2024-07-08,Headphones,Electronics,262.1977435239931,3,29.0,Male,South,2,False,27.070209353117747,813.6634399250971,60.36250490511709
2024-07-09,Headphones,Electronics,448.9496115795493,4,59.0,Female,North,2,True,10.388605482523936,1806.187051800721,140.84455353433316
2024-07-10,Tablet,Electronics,506.5448983081415,3,35.0,Male,East,2,True,41.11953098684989,1560.7542259112745,162.33528354893295
2024-07-11,Headphones,Appliances,446.6170575971358,3,28.0,Female,West,2,False,16.113443561017814,1355.9646163524253,124.88025024382551
2024-07-12,Laptop,Accessories,858.5845182661747,4,33.0,Male,East,2,False,45.48256202175418,3479.820635086453,255.13507195814103
2024-07-13,TV,Accessories,544.7910556179469,5,66.0,Female,West,4,True,45.98708991486782,2769.942368004602,166.38450921440707
2024-07-14,Laptop,Appliances,338.92563458993124,1,68.0,Male,West,5,False,47.448955034336734,386.37458962426797,108.6098663935664
2024-07-15,Laptop,Accessories,619.2884679121343,4,35.0,Female,East,4,True,28.41037200963905,2505.564243658176,165.50976765693179
2024-07-16,Headphones,Electronics,554.1949077692385,8,52.0,Female,South,4,True,35.469220315263996,4469.028482469172,157.3980698609878
2024-07-17,TV,Accessories,560.8385839106843,7,43.0,Male,West,1,False,40.033214602774855,3965.903301977565,164.92578137470653
2024-07-18,TV,Electronics,861.5752317598381,9,33.0,Female,East,1,True,10.895657839270951,7765.072743677813,265.5039715003119
2024-07-19,TV,Appliances,570.1570351509619,5,23.0,Male,North,1,True,32.043073774887375,2882.8282495296967,196.0314153825035
2024-07-20,Tablet,Electronics,439.2676952252008,4,61.0,Male,East,3,True,6.543405558649026,1763.6141864594522,129.50025129946306
2024-07-21,Headphones,Accessories,108.94471473797984,8,60.0,Male,North,1,False,27.390473752492664,898.9481916563313,18.61363980035406
2024-07-22,TV,Accessories,466.9201963712976,9,64.0,Female,West,5,True,11.967920672910234,4214.249688014589,144.09873968340227
2024-07-23,Tablet,Accessories,761.1939834654378,7,64.0,Female,East,4,False,13.231531668293812,5341.589415926358,241.56815293503843
2024-07-24,Smartphone,Appliances,481.76617608876256,7,65.0,Male,East,5,False,21.42714050116707,3393.790373122505,145.60999403642379
2024-07-25,Smartphone,Appliances,51.99002029609936,5,59.0,Male,North,1,False,24.459672502242636,284.40977398273947,6.53052063728688
2024-07-26,Tablet,Accessories,400.3275215615107,4,29.0,Female,East,3,True,33.04275910394843,1634.3528453499912,129.67819588325338
2024-07-27,Tablet,Electronics,698.5377077825584,1,30.0,Female,East,3,True,8.349278829733205,706.8869866122916,216.19676851975186
2024-07-28,Headphones,Appliances,609.1634349124031,7,21.0,Female,West,4,False,27.666129255685007,4291.810173642506,172.48822203176468
2024-07-29,Headphones,Accessories,332.0238206978529,1,56.0,Male,East,5,False,13.21813086138955,345.24195155924247,103.42140238469928
2024-07-30,Smartphone,Accessories,386.94304472018365,1,19.0,Male,South,2,True,30.828882876428384,417.77192759661204,126.05556909264382
2024-07-31,TV,Appliances,417.85826817951664,5,43.0,Male,North,5,False,33.683207551753256,2122.9745484493365,137.1763808794439
2024-08-01,Smartphone,Appliances,367.45724562741395,9,44.0,Male,East,1,False,30.051916544878424,3337.1671271916043,109.57268393512963
2024-08-02,TV,Appliances,94.06522645208355,6,44.0,Male,North,2,True,38.22329797152384,602.6146566840251,24.638773473831876
2024-08-03,TV,Electronics,652.7182201239712,3,32.0,Female,North,3,False,20.10241599084056,1978.257076362754,208.08820425800397
2024-08-04,Headphones,Electronics,751.4119913378186,3,25.0,Male,North,4,True,39.42979662349089,2293.6657706369465,213.3219923715367
2024-08-05,Laptop,Accessories,196.31021120705196,7,24.0,Female,East,4,True,24.474518676868716,1398.6459971262325,63.27885627132564
2024-08-06,Laptop,Appliances,748.7705865172629,6,64.0,Female,East,3,False,26.788302424516857,4519.411821528094,210.93090968153456
2024-08-07,Tablet,Electronics,479.3953597205568,9,63.0,Male,North,1,True,34.16459572674821,4348.722833211759,154.4723706387631
2024-08-08,Headphones,Appliances,745.0264696335748,6,57.0,Female,South,3,True,5.826127279965078,4475.9849450814145,220.92748573396082
2024-08-09,TV,Accessories,507.59008725808917,5,29.0,Male,North,1,True,34.429739963911175,2572.380176254357,164.96285853390143
2024-08-10,Laptop,Electronics,527.108918431726,7,30.0,Female,South,2,False,32.83633170824519,3722.5987607303273,163.04680309307307
2024-08-11,TV,Electronics,574.4869293964425,1,60.0,Male,North,3,False,18.943120253897597,593.4300496503402,160.11387651831345
2024-08-12,Laptop,Electronics,341.98673497294436,7,34.0,Male,West,1,False,8.860742820477027,2402.7678876310874,116.84229781265574
2024-08-13,Laptop,Accessories,738.9348288656043,3,34.0,Female,North,2,True,9.092095246086851,2225.8965818429,237.1929013239586
2024-08-14,Laptop,Appliances,275.723872385043,9,53.0,Male,North,3,True,46.545068614335285,2528.059920079723,91.54002664150505
2024-08-15,Headphones,Electronics,419.5866510966659,6,,Female,East,4,False,36.01756945516267,2553.537476035158,118.26011667863756
2024-08-16,Smartphone,Accessories,604.8529355286338,9,25.0,Male,South,3,False,10.719617619683317,5454.396037377387,178.39574111501605
2024-08-17,TV,Appliances,398.16095190290724,5,22.0,Male,West,5,True,21.052542618900787,2011.857302133437,120.90255774492977
2024-08-18,Headphones,Accessories,655.5062481629889,7,43.0,Male,South,3,False,31.66173472557184,4620.205471866494,189.61477045558232
2024-08-19,Headphones,Appliances,775.1732346367912,4,33.0,Female,West,5,False,42.60072672907919,3143.293665276244,249.4754361156694
2024-08-20,Headphones,Accessories,702.5092002107674,7,53.0,Female,North,2,False,6.964741792085384,4924.529143267457,212.1960247804906
2024-08-21,Headphones,Appliances,112.77693726427569,1,45.0,Male,East,3,False,15.648490916150399,128.42542818042608,6.799600708209134
2024-08-22,Headphones,Electronics,525.1693939238714,7,46.0,Female,East,2,False,45.0387045632921,3721.2244620303923,160.94437630472365
2024-08-23,Tablet,Appliances,705.7365221392783,8,64.0,Male,South,2,True,5.412449758271742,5651.304626872498,208.23938267361035
2024-08-24,TV,Accessories,236.6502306355886,5,29.0,Female,East,1,False,14.062959625724933,1197.314112803668,70.2458036294921
2024-08-25,Headphones,Accessories,644.722117445775,2,54.0,Female,South,2,False,48.15608791878347,1337.6003228103334,189.7304415758755
2024-08-26,TV,Appliances,633.4921563278624,5,47.0,Male,South,2,True,32.6030830934977,3200.0638647328096,198.1181110644256
2024-08-27,Tablet,Electronics,257.582021612347,6,40.0,Male,West,3,True,16.775211498687792,1562.2673411727696,88.4714842692379
2024-08-28,Tablet,Electronics,666.8465331480322,2,33.0,Male,South,3,True,8.014599247813143,1341.7076655438775,202.8844915669962
2024-08-29,TV,Appliances,554.539558705987,6,31.0,Male,West,4,True,6.268610320124997,3333.505962556047,162.9687557404145
2024-08-30,Laptop,Appliances,630.0763577442538,6,,Male,East,1,False,16.013528583661728,3796.4716750491843,188.6095352751844
2024-08-31,Smartphone,Accessories,306.7375228469735,1,,Female,South,2,False,44.66686188150097,351.40438472847444,92.21725301986832
2024-09-01,Laptop,Electronics,530.0272232742769,1,62.0,Female,South,1,False,23.716114443387927,553.7433377176649,150.98386658363472
2024-09-02,Laptop,Appliances,159.02428917353527,3,69.0,Male,North,5,False,37.41500161246969,514.4878691330755,53.49657323777292
2024-09-03,Laptop,Electronics,44.60175849338981,3,,Male,South,2,True,46.322826592098096,180.12810207226752,17.980950786621605
2024-09-04,Headphones,Appliances,528.16568530555,4,46.0,Male,South,1,True,23.361820772126748,2136.024561994327,173.85411798943176
2024-09-05,Tablet,Appliances,720.119521352262,2,20.0,Female,North,4,False,13.607481696682868,1453.846524401207,228.58935420856335
2024-09-06,Laptop,Electronics,550.587362853016,9,32.0,Male,North,4,False,28.270306888561375,4983.556572565705,158.31945968000346
2024-09-07,Tablet,Appliances,487.3107872111708,7,53.0,Male,East,2,False,45.86376591769345,3457.039276395889,154.39621990844088
2024-09-08,TV,Appliances,462.4931759890253,7,64.0,Female,South,5,False,41.19684863619653,3278.649080559374,129.23841896576286
2024-09-09,Smartphone,Accessories,311.4869217113868,6,63.0,Female,East,4,True,7.96234295134192,1876.8838732196627,100.40539752282453
2024-09-10,TV,Appliances,455.6278192409387,3,69.0,Female,East,4,False,36.16577600349118,1403.0492337263074,131.52220378468056
2024-09-11,TV,Appliances,584.3368936528889,6,36.0,Female,North,5,True,30.735388510652918,3536.7567504279864,165.06853586211082
2024-09-12,Headphones,Appliances,412.95555343987434,8,30.0,Male,West,1,True,45.83584293558915,3349.4802704545837,126.68711945893634
2024-09-13,Smartphone,Accessories,650.1173707671553,8,59.0,Female,East,4,True,10.511663758263376,5211.450629895506,168.28953994860518
2024-09-14,TV,Electronics,539.1950067729206,9,38.0,Female,West,3,True,29.03162509420955,4881.786686050495,144.24874628782388
2024-09-15,TV,Accessories,563.3958835546814,1,54.0,Male,South,4,False,44.57582120803515,607.9717047627165,167.2438462286616
2024-09-16,Smartphone,Accessories,677.7325507101921,1,44.0,Male,North,1,False,23.451070403378434,701.1836211135706,204.14418287940606
2024-09-17,Smartphone,Electronics,394.6489134690019,3,69.0,Male,South,1,False,26.689771297979018,1210.6365117049847,114.70148633911867
2024-09-18,TV,Accessories,631.8761172373903,3,46.0,Female,South,2,False,8.170730495013123,1903.7990822071843,173.7684721840411
2024-09-19,Smartphone,Electronics,422.70465654960515,8,37.0,Male,North,3,True,17.516463820200986,3399.153716217042,118.63247854349649
2024-09-20,TV,Accessories,567.902896763768,1,42.0,Female,South,1,True,19.60279921260263,587.5056959763706,174.28296230150434
2024-09-21,TV,Electronics,370.8457298726863,2,23.0,Female,North,5,True,47.53051019351991,789.2219699388926,117.07153666808951
2024-09-22,Headphones,Appliances,317.85923538705356,2,53.0,Female,West,3,False,17.720031224352155,653.4385019984593,95.19553944015667
2024-09-23,Laptop,Accessories,518.3729491296988,3,19.0,Male,South,3,True,25.73909308713434,1580.8579404762306,167.0802225492795
2024-09-24,TV,Accessories,122.95998959577656,6,39.0,Female,North,5,True,35.20869906039259,772.968636635052,40.86196711332531
2024-09-25,Tablet,Accessories,440.74651129822365,1,49.0,Male,East,4,True,12.298251758354482,453.0447630565781,124.74939684988496
2024-09-26,Laptop,Accessories,178.72459887816393,2,33.0,Male,South,5,True,26.88990742138435,384.3391051777122,50.812359129333004
2024-09-27,Laptop,Appliances,655.8468068627216,1,35.0,Male,West,5,False,38.23425677641584,694.0810636391374,182.7253804867379
2024-09-28,Laptop,Accessories,710.0221192217829,5,22.0,Female,North,4,True,44.008484586217975,3594.119080695132,211.9252458626207
2024-09-29,Headphones,Appliances,327.20975571583887,7,53.0,Female,South,4,True,33.181667359809204,2323.649957370681,109.28393290696505
2024-09-30,TV,Appliances,585.6625924946993,8,47.0,Female,South,4,False,35.10740818926266,4720.4081481468575,182.55167859551946
2024-10-01,Headphones,Appliances,679.8271427374984,1,62.0,Male,South,4,False,10.682756266305603,690.5098990038041,217.96823608044073
2024-10-02,TV,Appliances,680.4938445003567,7,36.0,Female,West,4,False,47.55994237608562,4811.016853878583,201.11930091211704
2024-10-03,Headphones,Electronics,542.8901667943283,5,40.0,Female,North,5,True,10.965833486801706,2725.416667458443,176.32804798344102
2024-10-04,Headphones,Electronics,646.8609351122993,1,51.0,Female,East,2,True,39.86028217318093,686.7212172854803,192.1252382692101
2024-10-05,Tablet,Accessories,370.1337376159212,3,30.0,Female,East,2,True,16.916734480024346,1127.3179473277878,125.75597211047528
2024-10-06,Headphones,Electronics,516.624493131336,7,60.0,Female,East,1,True,47.01169146655632,3663.383143385908,154.76878046497956
2024-10-07,Smartphone,Electronics,406.5793186418448,1,46.0,Male,North,2,False,37.39817927162658,443.9774979134714,129.0461093305962
2024-10-08,Tablet,Accessories,353.24240524292725,7,53.0,Male,East,2,True,38.9216170840266,2511.6184537845174,120.72384521597672
2024-10-09,Headphones,Accessories,507.2126782939255,5,39.0,Male,West,5,True,14.85766278769475,2550.921054257322,150.2295272023656
2024-10-10,Laptop,Accessories,569.5060752316149,1,69.0,Male,North,4,False,24.936798948582236,594.4428741801971,173.0357124449262
2024-10-11,Smartphone,Electronics,732.7017535909974,1,69.0,Female,South,4,False,32.80159375651789,765.5033473475153,232.69916032936223
2024-10-12,Smartphone,Electronics,553.0311054597775,1,,Male,West,5,False,39.64881281929704,592.6799182790745,164.5792999986326
2024-10-13,Smartphone,Accessories,628.3861069923103,9,53.0,Female,South,2,True,9.678171916057531,5665.15313484685,175.30690927263146
